INSTDATE,FIRSTROAD,SECONDROAD,QUADRANT,INT_TYPE,PEDBUTTONS,PED_TIMER,ACCESSIBLE PEDESTRIAN SIGNAL,latitude,longitude,Point,Count
2014/03/27,17 AVENUE,84 STREET,SE,Traffic signal,Yes,No,,51.03780012839429,-113.90767595888941,POINT (-113.907675958889 51.037800128394),1
1965/01/01,RICHMOND ROAD,37 STREET,SW,Traffic signal,Yes,Yes,,51.02244488119008,-114.14113340266968,POINT (-114.14113340267 51.02244488119),1
1989/07/27,8 AVENUE,36 STREET,SE,Traffic signal T intersection,Yes,Yes,,51.045159916097575,-113.98156609041664,POINT (-113.981566090417 51.045159916098),1
1974/01/01,ANDERSON ROAD,ELBOW DRIVE,SW,Traffic signal,Yes,Yes,,50.95048312905028,-114.08453903103423,POINT (-114.084539031034 50.95048312905),1
1999/09/22,PEACEKEEPERS WAY/RICHARD WAY,RICHARD ROAD,SW,Traffic signal,Yes,No,,51.00582102774667,-114.1294066541209,POINT (-114.129406654121 51.005821027747),1
1989/01/09,CANYON MEADOWS DRIVE,QUEENSLAND DR/DEER RIDGE DR,SE,Traffic signal,Yes,No,,50.93201291072678,-114.01745547421253,POINT (-114.017455474213 50.932012910727),1
2019/01/15,NOLAN HILL GATE/SAGE VALLEY DRIVE,SHAGANAPPI TRAIL,NW,Traffic signal,Yes,Yes,,51.18004053267888,-114.16013101480831,POINT (-114.160131014808 51.180040532679),1
1971/12/01,6 AVENUE,18 STREET,NW,Overhead Flasher,Yes,No,,51.05760180071947,-114.10244822283788,POINT (-114.102448222838 51.057601800719),1
1969/01/01,5 AVENUE,7 STREET,SW,Traffic signal,No,Yes,,51.048837313374115,-114.07859726665377,POINT (-114.078597266654 51.048837313374),1
1990/09/19,3 AVENUE,5 STREET,SW,Traffic signal,No,Yes,,51.05059361225062,-114.07352281438806,POINT (-114.073522814388 51.050593612251),1
2010/12/03,LOWE'S ENTRANCE,52 STREET,SE,Traffic signal T intersection,Yes,No,,50.928843000217995,-113.95808850118844,POINT (-113.958088501188 50.928843000218),1
1982/01/01,32 AVENUE,12 STREET,NE,Traffic signal T intersection,Yes,No,,51.08146618872431,-114.02734499373621,POINT (-114.027344993736 51.081466188724),1
2016/12/09,SHAGANAPPI TRAIL,UNIVERSITY AVENUE,NW,Traffic signal,Yes,Yes,,51.07677092282194,-114.15214877068955,POINT (-114.15214877069 51.076770922822),1
1988/12/08,LAKE FRASER GATE,MACLEOD TRAIL,S,Traffic signal T intersection,No,No,,50.93944198379929,-114.06936828614006,POINT (-114.06936828614 50.939441983799),1
1996/11/04,CANYON MEADOWS DRIVE,MACLEOD TRAIL,SW,Traffic signal,No,No,,50.93185981123556,-114.06961623204293,POINT (-114.069616232043 50.931859811236),1
2019/11/15,SYMONS VALLEY PARKWAY,SAGE HILL DRIVE/37 STREET,NW,Traffic signal,Yes,Yes,,51.16802482127677,-114.14115977204034,POINT (-114.14115977204 51.168024821277),1
1959/01/01,HERITAGE DRIVE,MACLEOD TRAIL,S,Traffic signal,Yes,No,,50.97956656742027,-114.07157354186339,POINT (-114.071573541863 50.97956656742),1
2012/05/30,GLENMORE TRAIL,18 STREET,SE,Pedestrian RRFB,Yes,No,,50.98126970853452,-114.01553534562971,POINT (-114.01553534563 50.981269708535),1
2011/05/10,40 AVENUE,33 STREET,NW,Traffic signal T intersection,Yes,Yes,,51.08767266347993,-114.13640650957456,POINT (-114.136406509575 51.08767266348),1
1968/12/01,HOLMWOOD AVENUE,NORTHMOUNT DRIVE,NW,Overhead Flasher,Yes,,,51.09328129213514,-114.08017151560222,POINT (-114.080171515602 51.093281292135),1
1967/11/01,CENTRE STREET,36 AVENUE,N,Overhead Flasher,Yes,No,,51.08497666287695,-114.0624443666479,POINT (-114.062444366648 51.084976662877),1
1967/01/01,24 AVENUE,19 STREET,NW,Traffic signal,Yes,No,,51.074280187355896,-114.10629801217183,POINT (-114.106298012172 51.074280187356),1
2013/11/20,85 AVENUE,BLACKFOOT TRAIL,SE,Traffic signal T intersection,No,No,,50.97628815462018,-114.04681928390399,POINT (-114.046819283904 50.97628815462),1
2010/03/08,106 AVENUE / DUFFERIN PLACE,52 STREET,SE,Traffic signal,Yes,No,,50.9578039201405,-113.95844689517405,POINT (-113.958446895174 50.957803920141),1
1987/11/01,BEDDINGTON BOULEVARD,BERMUDA ROAD/BERKLEY ROAD,NW,Overhead Flasher,Yes,No,,51.12870042146961,-114.08020424840839,POINT (-114.080204248408 51.12870042147),1
1997/05/16,RICHMOND ROAD,CITY YARDS,SW,Traffic signal,Yes,No,,51.016568080468474,-114.17275605910328,POINT (-114.172756059103 51.016568080468),1
2019/03/13,COUNTRY HILLS BOULEVARD,STONEY TRAIL,NW,Pedestrian RRFB,,,,51.14570897352797,-114.20713554051025,POINT (-114.20713554051 51.145708973528),1
1988/08/08,NORTHLAND MALL ENTRANCE,NORTHLAND DRIVE,NW,Traffic signal,Yes,No,,51.09889587038979,-114.14130229739256,POINT (-114.141302297393 51.09889587039),1
2012/12/06,17 AVENUE,PARKADE ENTRANCE,SW,Traffic signal T intersection,Yes,Yes,,51.03790998632374,-114.19044029705664,POINT (-114.190440297057 51.037909986324),1
2007/04/13,162 AVENUE,BRIDLERIDGE WAY/EVERSYDE BV,SW,Traffic signal,Yes,No,,50.90675408867596,-114.11046299712804,POINT (-114.110462997128 50.906754088676),1
1979/01/01,12 AVENUE/MARBANK DRIVE,36 STREET,NE,Traffic signal,Yes,Yes,,51.06263455592811,-113.98172509215841,POINT (-113.981725092158 51.062634555928),1
1957/01/01,KENSINGTON ROAD,19 STREET,NW,Traffic signal,Yes,No,,51.0525018600892,-114.10556057114488,POINT (-114.105560571145 51.052501860089),1
1984/01/01,16 AVENUE/SUNRIDGE WAY,36 STREET,NE,Traffic signal,No,No,,51.06818631488733,-113.98170787912865,POINT (-113.981707879129 51.068186314887),1
1989/05/09,MIDLAKE BOULEVARD/SUNMILLS DRIVE,SUN VALLEY BOULEVARD,SE,Traffic signal,Yes,No,,50.90660532765164,-114.0473864721764,POINT (-114.047386472176 50.906605327652),1
2003/10/24,145 AVENUE,BANNISTER ROAD,SE,Traffic signal,Yes,No,,50.922670621887924,-114.06992165150076,POINT (-114.069921651501 50.922670621888),1
1969/01/01,16 AVENUE,MONCTON ROAD/RUSSET ROAD,NE,Traffic signal,Yes,Yes,,51.066988278761116,-114.0424599753595,POINT (-114.042459975359 51.066988278761),1
1994/08/29,BLACKFOOT TRAIL,ALYTH ROAD,SE,Traffic signal,Yes,No,,51.03407011632522,-114.02527240809347,POINT (-114.025272408093 51.034070116325),1
1954/01/01,6 AVENUE,8 STREET,SW,Traffic signal,No,Yes,,51.04796358594734,-114.08112009503472,POINT (-114.081120095035 51.047963585947),1
1956/01/01,33 AVENUE/COUNCIL WAY,14 STREET,SW,Traffic signal,Yes,No,,51.024004687650994,-114.09469110204891,POINT (-114.094691102049 51.024004687651),1
2016/02/18,SCENIC ACRES PARADE,SCENIC COVE BAY,NW,Pedestrian RRFB,Yes,No,,51.12152295284898,-114.20853816669262,POINT (-114.208538166693 51.121522952849),1
2012/08/30,TARAVISTA DRIVE,TARACOVE ROAD,NE,Overhead Flasher,Yes,No,,51.120638780144716,-113.9364085141046,POINT (-113.936408514105 51.120638780145),1
1954/01/01,KENSINGTON ROAD,14 STREET,NW,Traffic signal,No,Yes,,51.05252778356508,-114.09469607853062,POINT (-114.094696078531 51.052527783565),1
2008/12/03,16 AVENUE,8 STREET,NW,Traffic signal,Yes,Yes,,51.06692219823429,-114.08137433120282,POINT (-114.081374331203 51.066922198234),1
1967/01/01,NORTHMOUNT DRIVE,19 STREET,NW,Traffic signal,Yes,No,,51.08754941833735,-114.10912313306305,POINT (-114.109123133063 51.087549418337),1
1976/01/01,58 AVENUE,CENTRE STREET,S,Traffic signal,Yes,No,,51.001389344701415,-114.06382806666198,POINT (-114.063828066662 51.001389344701),1
1994/05/27,9 AVENUE,10 STREET,SW,Traffic signal T intersection,Yes,Yes,,51.04525151184723,-114.08622540402416,POINT (-114.086225404024 51.045251511847),1
1998/10/13,12 AVENUE,6 STREET,SW,Traffic signal,No,Yes,,51.0417916472039,-114.0766124215333,POINT (-114.076612421533 51.041791647204),1
1981/01/01,BEDDINGTON BOULEVARD,CENTRE STREET,N,Traffic signal,Yes,No,,51.125173195669156,-114.07142691369461,POINT (-114.071426913695 51.125173195669),1
2003/09/11,23 AVENUE,23 STREET,NE,Traffic signal T intersection,Yes,No,,51.073468496052534,-114.00413814256449,POINT (-114.004138142564 51.073468496053),1
2016/05/11,29 AVENUE/PREMIER WAY,14 STREET,SW,Overhead Flasher,Yes,No,,51.02768187610634,-114.09468916262958,POINT (-114.09468916263 51.027681876106),1
2010/12/20,68 AVENUE,4 STREET,NW,Traffic signal,Yes,Yes,,51.11406860966581,-114.07145107777218,POINT (-114.071451077772 51.114068609666),1
1977/01/01,SILVER SPRGS DR/SLVRMD RD,SILVER SPRINGS BOULEVARD,NW,Traffic signal,Yes,Yes,,51.10616467488038,-114.18861827667709,POINT (-114.188618276677 51.10616467488),1
2009/03/31,90 AVENUE,48 STREET,SE,Traffic signal,Yes,No,,50.97228325027582,-113.96417611271838,POINT (-113.964176112718 50.972283250276),1
2020/04/30,AERO DRIVE,19 STREET,NE,Traffic signal T intersection,Yes,Yes,,51.1375229594923,-114.01324492274405,POINT (-114.013244922744 51.137522959492),1
2009/06/11,SCENIC ACRES PARADE,CROWFOOT PARADE,NW,Traffic signal,Yes,No,,51.12222596526848,-114.21055539541793,POINT (-114.210555395418 51.122225965268),1
2001/10/04,SHAWNEE DRIVE,SHAWNEE GATE,SW,Traffic signal,Yes,Yes,,50.924176757627755,-114.0750133418597,POINT (-114.07501334186 50.924176757628),1
2014/11/24,14 AVENUE,1 STREET,SE,Traffic signal,No,Yes,,51.03947313360117,-114.0610022205148,POINT (-114.061002220515 51.039473133601),1
2007/08/28,GLENMORE TRAIL,5 STREET,SW,Traffic signal T intersection,Yes,No,,50.99410937408807,-114.07669969530285,POINT (-114.076699695303 50.994109374088),1
1987/08/01,RUNDLEHORN DRIVE,RUNDLEWOOD DRIVE,NE,Overhead Flasher,Yes,No,,51.070641936930016,-113.96992181639904,POINT (-113.969921816399 51.07064193693),1
2016/12/28,33 AVENUE,16 STREET,SW,Pedestrian RRFB,Yes,No,,51.02399748819108,-114.09952106934311,POINT (-114.099521069343 51.023997488191),1
2008/08/21,17 AVENUE,100 STREET,SE,Traffic signal,No,No,,51.0378152390449,-113.88865379274377,POINT (-113.888653792744 51.037815239045),1
1992/10/19,JOHN LAURIE BOULEVARD,EDGEMONT DRIVE,NW,Traffic signal T intersection,No,No,,51.112356094682184,-114.14803071630011,POINT (-114.1480307163 51.112356094682),1
2018/06/12,80 AVENUE,36 STREET,NE,Traffic signal,Yes,Yes,,51.12527106609551,-113.9816372925945,POINT (-113.981637292594 51.125271066096),1
1960/01/01,58 AVENUE,MACLEOD TRAIL,SW,Traffic signal,Yes,Yes,,51.001337018390416,-114.07154865697983,POINT (-114.07154865698 51.00133701839),1
2011/05/19,114 AVENUE,35 STREET,SE,Traffic signal T intersection,Yes,No,,50.949673063508676,-113.98583710157045,POINT (-113.98583710157 50.949673063509),1
2001/06/15,12 AVENUE,9 STREET,SW,Traffic signal,No,Yes,,51.04200897458422,-114.0839838099463,POINT (-114.083983809946 51.042008974584),1
1970/01/01,26 AVENUE,33 STREET,SW,Traffic signal,Yes,No,,51.030068540836076,-114.13550450887772,POINT (-114.135504508878 51.030068540836),1
1966/01/01,MACLEOD TRAIL,SOUTHLAND DRIVE,S,Traffic signal,Yes,No,,50.965002994772675,-114.07160810605117,POINT (-114.071608106051 50.965002994773),1
1973/08/01,3 AVENUE/BOWNESS ROAD,34 STREET,NW,Overhead Flasher,Yes,No,,51.058022915627106,-114.13698765338336,POINT (-114.136987653383 51.058022915627),1
1972/01/01,PARKDALE BOULEVARD,29 STREET,NW,Traffic signal T intersection,Yes,Yes,,51.05539045696361,-114.1295019737623,POINT (-114.129501973762 51.055390456964),1
1999/08/11,40 AVENUE,53 STREET,NW,Overhead Flasher,Yes,No,,51.08851879989079,-114.16423769999341,POINT (-114.164237699993 51.088518799891),1
1997/12/31,COUNTRY HILLS BOULEVARD,BARLOW TRAIL,NE,Traffic signal,Yes,Yes,,51.15431175015409,-114.00170471885622,POINT (-114.001704718856 51.154311750154),1
1984/01/01,MEMORIAL DRIVE EB RAMP,BARLOW TRAIL,SE,Traffic signal T intersection,Yes,No,,51.04376576252129,-114.00197889317889,POINT (-114.001978893179 51.043765762521),1
2016/03/07,QUARRY PARK BOULEVARD,QUARRY DRIVE,SE,Traffic signal,Yes,Yes,,50.95945455910098,-114.01132933437655,POINT (-114.011329334377 50.959454559101),1
2017/08/09,RIVERBEND DRIVE,RIVERVALLEY DRIVE,SE,Pedestrian RRFB,Yes,No,,50.97330625860688,-114.02039944646732,POINT (-114.020399446467 50.973306258607),1
1991/05/06,22 AVENUE/CALIFORNIA BOULEVARD,68 STREET,NE,Traffic signal,Yes,No,,51.07264040420245,-113.93511388252264,POINT (-113.935113882523 51.072640404202),1
2018/10/31,8 AVENUE,3 STREET,SE,Overhead Flasher,Yes,No,,51.04514942967212,-114.05567403768178,POINT (-114.055674037682 51.045149429672),1
2001/07/05,108,25 AVENUE,SW,Overhead Flasher,Yes,No,,51.03038117056717,-114.06399334685189,POINT (-114.063993346852 51.030381170567),1
2003/01/22,McKENZIE LAKE BOULEVARD,McKENZIE LAKE WAY,SE,Traffic signal,Yes,Yes,,50.9077155976292,-113.98728299881355,POINT (-113.987282998814 50.907715597629),1
1955/01/01,8 AVENUE,8 STREET,SW,Traffic signal,No,Yes,,51.04604867641894,-114.08125936073401,POINT (-114.081259360734 51.046048676419),1
2013/04/13,AUBURN BAY GATE/SETON WAY,SETON BOULEVARD,SE,Traffic signal,Yes,Yes,,50.88241424394212,-113.95728928884985,POINT (-113.95728928885 50.882414243942),1
2002/08/06,13 AVENUE,5 STREET,SW,Traffic signal,No,Yes,,51.04079436234337,-114.07422027474176,POINT (-114.074220274742 51.040794362343),1
2003/03/27,BEDDINGTON TRAIL,HIDDEN VALLEY LINK/HIDDEN CREEK,NW,Traffic signal,Yes,No,,51.15365299357481,-114.10596272345644,POINT (-114.105962723456 51.153652993575),1
2017/09/01,32 STREET,SUNRIDGE SPECTRUM DRIVEWAY,NE,Pedestrian RRFB,Yes,No,,51.074372763314834,-113.98869046711008,POINT (-113.98869046711 51.074372763315),1
1997/12/04,4 STREET,19 AVENUE,SW,Overhead Flasher,Yes,No,,51.03600603229787,-114.0715186624645,POINT (-114.071518662464 51.036006032298),1
2003/06/22,14 AVENUE,14 STREET,SW,Traffic signal,No,No,,51.04041097493088,-114.09471028133052,POINT (-114.094710281331 51.040410974931),1
1991/08/26,SHAWNESSY BOULEVARD,MILLRISE BV/SHAWNESSY DR,SW,Traffic signal,Yes,No,,50.91285121938009,-114.07381751748493,POINT (-114.073817517485 50.91285121938),1
1994/08/01,SUNMILLS DRIVE,SUNBANK ROAD,SE,Overhead Flasher,Yes,No,,50.904642108207966,-114.04787077590184,POINT (-114.047870775902 50.904642108208),1
2017/02/27,26 AVENUE,25 STREET,SW,Pedestrian RRFB,Yes,No,,51.03005675208678,-114.12072790845816,POINT (-114.120727908458 51.030056752087),1
2019/11/21,650,CROWFOOT CRESCENT,NW,Overhead Flasher,Yes,No,,51.12821094294867,-114.20426234235327,POINT (-114.204262342353 51.128210942949),1
1992/06/01,14 STREET,15 AVENUE,SW,Overhead Flasher,Yes,No,,51.03946705347381,-114.09470835690745,POINT (-114.094708356907 51.039467053474),1
2017/11/24,64 AVENUE,68 STREET,NE,Traffic signal,Yes,Yes,,51.11063162389703,-113.9350498983315,POINT (-113.935049898331 51.110631623897),1
1992/09/03,JOHN LAURIE BOULEVARD,RANCHERO DR/HAWKWOOD DR,NW,Traffic signal,Yes,No,,51.12538087166186,-114.18898390481665,POINT (-114.188983904817 51.125380871662),1
2016/11/17,11900,COUNTRY VILLAGE LINK,SE,Pedestrian RRFB,Yes,No,,51.1586172032893,-114.06779729890573,POINT (-114.067797298906 51.158617203289),1
1979/01/01,BOW BOTTOM TRAIL,CANYON MEADOWS DRIVE,SE,Traffic signal,Yes,No,,50.93114658173773,-114.03236384459156,POINT (-114.032363844592 50.931146581738),1
1966/01/01,12 AVENUE,5 STREET,SW,Traffic signal,No,Yes,,51.04172933960877,-114.07415047010058,POINT (-114.074150470101 51.041729339609),1
2010/03/22,64 AVENUE,MARTINGROVE DRIVE,NE,Overhead Flasher,Yes,No,,51.110644886959136,-113.9521286370326,POINT (-113.952128637033 51.110644886959),1
1955/01/01,5 AVENUE/6 AVENUE,14 STREET,NW,Traffic signal,Yes,Yes,,51.05746539931396,-114.09473650889336,POINT (-114.094736508893 51.057465399314),1
2005/08/01,49 AVENUE,ELBOW DRIVE,SW,Overhead Flasher,Yes,,,51.00960410043045,-114.0813809117653,POINT (-114.081380911765 51.00960410043),1
2006/10/05,HERITAGE DRIVE,10 STREET,SW,Overhead Flasher,Yes,No,,50.97958545923859,-114.08813569623157,POINT (-114.088135696232 50.979585459239),1
1994/10/27,52 STREET,MARYVALE DRIVE,NE,Overhead Flasher,Yes,No,,51.0569017374027,-113.95729249153862,POINT (-113.957292491539 51.056901737403),1
2001/06/06,ANDERSON ROAD,MACLEOD TRAIL,SE,1/4 signal,No,No,,50.95045217411107,-114.06875065971454,POINT (-114.068750659715 50.950452174111),1
2004/02/26,FAIRMOUNT DRIVE,FLINT ROAD,SE,Traffic signal T intersection,Yes,No,,50.98830030563784,-114.06359646404414,POINT (-114.063596464044 50.988300305638),1
1984/01/01,6 AVENUE,4 STREET,SE,Traffic signal,No,Yes,,51.04715276819509,-114.05308248397876,POINT (-114.053082483979 51.047152768195),1
2017/08/21,COVENTRY GARDENS/COVEPARK DRIVE,COVENTRY HILLS WAY,NE,Pedestrian RRFB,Yes,No,,51.16466363073659,-114.0518133072571,POINT (-114.051813307257 51.164663630737),1
1968/10/01,20 AVENUE,6 STREET,NW,Overhead Flasher,Yes,No,,51.07053508748225,-114.07645390628149,POINT (-114.076453906281 51.070535087482),1
1991/07/15,LINCOLN WAY/SARCEE ROAD,RICHARDSON WAY,SW,Traffic signal,Yes,No,,51.012460870358105,-114.13874306335904,POINT (-114.138743063359 51.012460870358),1
1978/01/01,LAKE BONAVISTA DRIVE,ACADIA DRIVE,SE,Traffic signal,Yes,No,,50.9374790473004,-114.04808995709357,POINT (-114.048089957094 50.9374790473),1
1988/11/18,3 AVENUE,3 STREET,SW,Traffic signal,No,No,,51.05048786830906,-114.07005019979123,POINT (-114.070050199791 51.050487868309),1
1981/01/01,30 AVENUE,MISSION ROAD/4 STREET,SW,Traffic signal,Yes,No,,51.026286692789256,-114.07134611103818,POINT (-114.071346111038 51.026286692789),1
2011/03/28,RIVERFRONT AVENUE,2 STREET,SW,Traffic signal T intersection,No,Yes,,51.052301763259166,-114.06749149942274,POINT (-114.067491499423 51.052301763259),1
2005/12/01,MILLRISE BOULEVARD,MILLRISE STATION,SW,Traffic signal T intersection,Yes,No,,50.91451441902285,-114.07372060290533,POINT (-114.073720602905 50.914514419023),1
1974/01/01,MEMORIAL DRIVE EASTBOUND,CENTRE STREET CONNECTOR,N,Traffic signal,No,No,,51.0537776037361,-114.06251312260247,POINT (-114.062513122602 51.053777603736),1
2001/09/24,57 AVENUE,11 STREET,NE,Traffic signal,Yes,No,,51.10616728612281,-114.03644134249575,POINT (-114.036441342496 51.106167286123),1
1971/12/01,29 AVENUE,EDMONTON TRAIL,NE,Overhead Flasher,Yes,No,,51.07871534538999,-114.05524201457503,POINT (-114.055242014575 51.07871534539),1
1971/01/01,89 AVENUE,ELBOW DRIVE,SW,Traffic signal,Yes,No,,50.9735373633522,-114.08451887620686,POINT (-114.084518876207 50.973537363352),1
1982/01/01,MIDLAKE BOULEVARD,MIDRIDGE DRIVE,SE,Overhead Flasher,Yes,No,,50.914437350463984,-114.05106431998739,POINT (-114.051064319987 50.914437350464),1
1983/01/01,25 AVENUE,SPILLER ROAD,SE,Traffic signal,Yes,No,,51.02968874938853,-114.05000444620242,POINT (-114.050004446202 51.029688749389),1
1980/01/01,68 AVENUE,ELBOW DRIVE,SW,Traffic signal,Yes,No,,50.99238735551913,-114.08318834951285,POINT (-114.083188349513 50.992387355519),1
2001/08/28,FALSHIRE DRIVE/CORAL SPRINGS BV,68 STREET,NE,Traffic signal,Yes,No,,51.107934885052025,-113.93506853072556,POINT (-113.935068530726 51.107934885052),1
2006/11/13,SHERWOOD S.C. DRIVE,SHERWOOD S.C. ROAD,NW,Traffic signal,Yes,No,,51.15729017930531,-114.15995519336978,POINT (-114.15995519337 51.157290179305),1
1988/02/03,32 AVENUE,34 STREET,NE,Traffic signal,Yes,No,,51.08144151662463,-113.9854854678085,POINT (-113.985485467808 51.081441516625),1
2016/12/20,73 AVENUE,ELBOW DRIVE,SW,Pedestrian RRFB,Yes,,,50.98775056195122,-114.08314184273165,POINT (-114.083141842732 50.987750561951),1
1990/05/31,5 AVENUE,33 STREET,NE,Traffic signal,Yes,No,,51.05702556114895,-113.985949563358,POINT (-113.985949563358 51.057025561149),1
1999/12/16,5 AVENUE,10 STREET,SW,Traffic signal,Yes,Yes,,51.04903854484328,-114.08595831347128,POINT (-114.085958313471 51.049038544843),1
1956/01/01,7 AVENUE,5 STREET,SW,Traffic signal,No,Yes,,51.046817741308665,-114.07381632341101,POINT (-114.073816323411 51.046817741309),1
1989/11/21,2 AVENUE,10 STREET,NW,Traffic signal T intersection,No,Yes,,51.05407319840511,-114.08588051382588,POINT (-114.085880513826 51.054073198405),1
2000/08/23,90 AVENUE,52 STREET,SE,Traffic signal,Yes,No,,50.97228997375092,-113.95845108625953,POINT (-113.95845108626 50.972289973751),1
1999/10/28,90 AVENUE,BARLOW TRAIL,SE,Traffic signal,No,No,,50.97232328987898,-113.98183174919734,POINT (-113.981831749197 50.972323289879),1
1990/08/23,LAKE BONAVISTA DRIVE,BONAVENTURE DRIVE,SE,Traffic signal,Yes,No,,50.94147089212652,-114.06246787229794,POINT (-114.062467872298 50.941470892127),1
1981/01/01,RICHMOND ROAD,50 STREET/51 STREET,SW,Traffic signal,Yes,Yes,,51.01799163057694,-114.159741198975,POINT (-114.159741198975 51.017991630577),1
2009/09/11,McIVOR BOULEVARD/McKENZIE TOWNE DR,52 STREET,SE,Traffic signal,Yes,No,,50.912755082430145,-113.95188418043524,POINT (-113.951884180435 50.91275508243),1
2015/05/08,COPPERPOND BV/NEW BRIGHTON AV,McIVOR BOULEVARD,SE,Traffic signal,Yes,Yes,,50.92300039000231,-113.93285972895843,POINT (-113.932859728958 50.923000390002),1
2001/08/14,DOUGLASDALE BOULEVARD,DOUGLASVIEW BOULEVARD,SE,Overhead Flasher,Yes,No,,50.94074157650667,-113.99113499934654,POINT (-113.991134999347 50.940741576507),1
1958/01/01,8 AVENUE,6 STREET,SW,Traffic signal,No,Yes,,51.045908176513436,-114.0763105511276,POINT (-114.076310551128 51.045908176513),1
2006/03/28,CITADEL BOULEVARD/CITADEL GREEN,SARCEE TRAIL,NW,Traffic signal,Yes,No,,51.14466238227852,-114.16820979184897,POINT (-114.168209791849 51.144662382279),1
1994/12/01,PUMPHOUSE ROAD,BOW RIVER PATHWAY,SW,Overhead Flasher,Yes,No,,51.04718095226475,-114.10439853846805,POINT (-114.104398538468 51.047180952265),1
2011/05/10,SHAWVILLE GATE,6 STREET,SW,Traffic signal T intersection,Yes,Yes,,50.897721873586654,-114.07224829880974,POINT (-114.07224829881 50.897721873587),1
2017/12/15,44 AVENUE,16 STREET,SW,Pedestrian RRFB,Yes,,,51.01421682031381,-114.10047573150631,POINT (-114.100475731506 51.014216820314),1
