secname,the_geom,year_vol,shape_leng,volume
CHAPADR1,"MULTILINESTRING ((-114.032008 50.88655, -114.03198 50.886519, -114.031945 50.88648, -114.031911 50.886439, -114.031876 50.886394, -114.03185 50.886356, -114.031817 50.886303, -114.031791 50.886265, -114.031767 50.886225, -114.031741 50.886187, -114.031714 50.886149, -114.03168 50.886102, -114.031652 50.886068, -114.031618 50.886029, -114.031582 50.88599, -114.031542 50.885949, -114.031489 50.885899, -114.03143 50.885848, -114.031379 50.885805, -114.031316 50.885757, -114.031241 50.885705, -114.031178 50.885664, -114.031119 50.885628, -114.031053 50.885591, -114.030964 50.885545, -114.030882 50.885506, -114.030787 50.885463, -114.030706 50.885431, -114.030631 50.885402, -114.030561 50.885379, -114.030473 50.885351, -114.030373 50.885322, -114.030267 50.885295, -114.030187 50.885276, -114.030106 50.88526, -114.030018 50.885244, -114.030007 50.885241, -114.029922 50.885229, -114.029836 50.885216, -114.02972 50.885205, -114.029631 50.885198, -114.029508 50.88519, -114.029414 50.885188, -114.029331 50.885189, -114.029252 50.885188, -114.029163 50.885192, -114.029082 50.885196, -114.028968 50.885205, -114.028852 50.885217, -114.028756 50.88523, -114.028657 50.885246, -114.028565 50.885259, -114.027991 50.885349, -114.02743 50.885434, -114.027003 50.8855, -114.026714 50.885546, -114.026647 50.885554, -114.026437 50.885586, -114.026251 50.885615, -114.026032 50.885646, -114.025837 50.885672, -114.025691 50.88569, -114.025416 50.885721, -114.025228 50.885741, -114.025056 50.885758, -114.024909 50.885773, -114.02481 50.885783, -114.024598 50.885802))",2016,599.763181103,9000
9AVS20,"MULTILINESTRING ((-114.04146 51.043346, -114.039458 51.042848, -114.037853 51.042464, -114.036904 51.042236, -114.036768 51.042195))",2016,353.095294564,21000
1STE2,"MULTILINESTRING ((-114.0603 51.04926, -114.060342 51.048671, -114.060367 51.048319))",2016,104.709876411,21000
17AVSE2B,"MULTILINESTRING ((-113.993052 51.037874, -113.993475 51.037871, -113.9936 51.037869, -113.993726 51.037862, -113.993974 51.037838, -113.994483 51.037771, -113.99481 51.037722, -113.995468 51.037608))",2016,172.821457055,38000
SUNVAL2,"MULTILINESTRING ((-114.02569 50.892613, -114.025685 50.892663, -114.025681 50.892702, -114.025677 50.892742, -114.025672 50.892785, -114.02567 50.892805, -114.025665 50.892851, -114.025663 50.892867, -114.025659 50.89291, -114.025657 50.892931, -114.025651 50.892987, -114.025645 50.893039, -114.025638 50.89311, -114.025627 50.893203, -114.025618 50.893275, -114.025607 50.893352, -114.0256 50.893407, -114.025592 50.893453, -114.025584 50.893499, -114.025551 50.893702, -114.025521 50.893879, -114.025489 50.894046, -114.025436 50.894289, -114.025398 50.894467, -114.025353 50.894656, -114.025268 50.894981, -114.025207 50.895233, -114.025104 50.895656, -114.025041 50.895908, -114.024951 50.896265, -114.024899 50.896476, -114.024797 50.896881, -114.02474 50.897111, -114.024657 50.897451, -114.024605 50.897653, -114.024487 50.898126, -114.024425 50.898385, -114.024375 50.89858, -114.024339 50.898736, -114.02431 50.898881, -114.024287 50.89902, -114.024269 50.899173, -114.024257 50.899327, -114.02425 50.899504, -114.024246 50.899644, -114.024248 50.899814, -114.024246 50.899991, -114.024245 50.900103, -114.024245 50.900179, -114.024242 50.90072, -114.024239 50.901429, -114.024242 50.901539, -114.024241 50.901595, -114.024247 50.901669, -114.024254 50.901736, -114.024263 50.901816, -114.024283 50.901917, -114.024318 50.902044, -114.024361 50.90217, -114.024401 50.902257, -114.024456 50.902362, -114.024516 50.902467, -114.024588 50.902574, -114.024665 50.902675, -114.024736 50.902759, -114.024819 50.902849, -114.02492 50.902946, -114.025013 50.903027, -114.025134 50.903122, -114.025231 50.903192, -114.025349 50.903269, -114.02546 50.903336, -114.025552 50.903389, -114.025668 50.903452, -114.025806 50.903519, -114.025907 50.903563, -114.026022 50.903611, -114.026123 50.903649, -114.026222 50.903684, -114.02631 50.903715, -114.026388 50.903738, -114.02646 50.90376, -114.026545 50.903784, -114.026632 50.903808, -114.026732 50.903833, -114.026836 50.903857, -114.02692 50.903874, -114.026968 50.903883, -114.026996 50.903888, -114.027073 50.903902, -114.027214 50.903925, -114.027402 50.90395, -114.027839 50.904008, -114.028071 50.904037, -114.028527 50.904097, -114.028853 50.904139, -114.029225 50.904185, -114.029515 50.904223, -114.029799 50.904261, -114.03006 50.904294, -114.03021 50.904313))",2016,1580.51808719,17000
SETONBV1,"MULTILINESTRING ((-113.964926 50.880565, -113.964892 50.880573, -113.96485 50.880583, -113.964802 50.880595, -113.964762 50.880605, -113.964726 50.880613, -113.964639 50.880634, -113.964562 50.880653, -113.964488 50.88067, -113.964419 50.880688, -113.964309 50.880714, -113.964231 50.880733, -113.964104 50.880764, -113.964028 50.880782, -113.963955 50.880798, -113.963889 50.880812, -113.963816 50.880827, -113.963755 50.88084, -113.963629 50.880866, -113.963544 50.880886, -113.963451 50.880908, -113.963381 50.880924, -113.963299 50.880943, -113.963224 50.88096, -113.96316 50.880975, -113.963085 50.880992, -113.963008 50.88101, -113.962917 50.881032, -113.96284 50.88105, -113.962768 50.881067, -113.9627 50.881083, -113.962477 50.881137, -113.962302 50.881179, -113.962106 50.881225, -113.961749 50.881309, -113.961528 50.881362, -113.960977 50.881493, -113.960682 50.881564, -113.960169 50.881687, -113.959849 50.881762, -113.959497 50.881843, -113.959184 50.881919, -113.958855 50.881995, -113.958625 50.882048, -113.958347 50.882112, -113.958099 50.882171, -113.95797 50.882202, -113.957896 50.88222, -113.957761 50.882252, -113.957682 50.882271, -113.957607 50.882289, -113.957529 50.882307, -113.957435 50.882329, -113.957371 50.882344, -113.957331 50.882354, -113.957298 50.882362))",2016,572.78419102,29000
CNTRYHILLS3,"MULTILINESTRING ((-114.157085 51.138732, -114.156925 51.138725, -114.156869 51.138723, -114.156831 51.138722, -114.156793 51.13872, -114.156771 51.13872, -114.156003 51.138716, -114.155288 51.138716, -114.154534 51.138715, -114.15363 51.138715, -114.152411 51.138715, -114.151543 51.138716, -114.150558 51.138715, -114.14981 51.138712, -114.149653 51.138712, -114.149399 51.138707, -114.149197 51.138708, -114.148929 51.138701, -114.148632 51.1387, -114.148407 51.138695, -114.148182 51.138685, -114.148044 51.138675, -114.147852 51.138659, -114.147242 51.138623, -114.146952 51.138606, -114.146742 51.138591, -114.146553 51.138579, -114.146355 51.138565, -114.146184 51.138551, -114.145964 51.138534, -114.145853 51.138527, -114.145777 51.138522, -114.145628 51.138513, -114.145362 51.138498, -114.145139 51.138487, -114.14491 51.138477, -114.144583 51.138467, -114.144261 51.138459, -114.143955 51.138455, -114.143714 51.138453, -114.143417 51.138454, -114.1431 51.138457, -114.142839 51.138461, -114.142476 51.138471, -114.142199 51.138482, -114.141888 51.138496, -114.141601 51.138512, -114.141328 51.138529, -114.141027 51.138551, -114.140811 51.138568, -114.140686 51.138578, -114.140597 51.138586, -114.140399 51.138604, -114.140152 51.138628, -114.139859 51.13866, -114.139607 51.138689, -114.139304 51.138726, -114.139047 51.13876, -114.138732 51.138804, -114.138433 51.13885, -114.138181 51.13889, -114.137922 51.138933, -114.137695 51.138973, -114.137436 51.139021, -114.137185 51.139069, -114.136919 51.139123, -114.136661 51.139177, -114.136472 51.139218, -114.136323 51.139251, -114.136178 51.139285, -114.136009 51.139324, -114.135854 51.139361, -114.135719 51.139394, -114.135611 51.13942, -114.135531 51.139439, -114.135435 51.139462, -114.135352 51.139482, -114.1353 51.139495, -114.135269 51.139502, -114.135129 51.139536, -114.134852 51.139605, -114.134595 51.139667, -114.134333 51.139731, -114.134118 51.139783, -114.133926 51.139829, -114.133774 51.139867, -114.133589 51.139912, -114.133375 51.139966, -114.133166 51.140014, -114.132964 51.140064, -114.132865 51.140087, -114.131977 51.140303))",2016,1790.38141735,17000
MEMOR7B,"MULTILINESTRING ((-114.020244 51.047636, -114.019457 51.047713, -114.019226 51.047743, -114.019033 51.047767, -114.018883 51.047787, -114.018736 51.047811, -114.018644 51.047829, -114.018552 51.047845, -114.018492 51.047856, -114.018416 51.047866, -114.018306 51.047873, -114.018234 51.047878), (-114.037943 51.048149, -114.037709 51.04808, -114.037349 51.047991, -114.036972 51.047898, -114.036589 51.047823, -114.036155 51.047762, -114.035804 51.047729, -114.035504 51.04772, -114.035184 51.047714, -114.0343 51.047716, -114.033604 51.047708, -114.032724 51.047719, -114.031585 51.047721, -114.031252 51.047712, -114.030983 51.047696, -114.03068 51.047667, -114.030275 51.047613, -114.029073 51.047435, -114.028494 51.047346, -114.028123 51.047294, -114.027736 51.047249, -114.027625 51.047237, -114.027524 51.047228, -114.027407 51.047221, -114.027291 51.047212, -114.027144 51.047203, -114.026992 51.047192, -114.026868 51.047185, -114.026736 51.047177, -114.026563 51.04717, -114.026381 51.047166, -114.02623 51.047162, -114.026035 51.047163, -114.02589 51.047163, -114.025722 51.047164, -114.025575 51.047167, -114.025407 51.047171, -114.025241 51.047174, -114.025067 51.047177, -114.024909 51.047183, -114.024734 51.047188, -114.024549 51.047198, -114.024371 51.047212, -114.024201 51.047228, -114.023966 51.047248, -114.023763 51.047267, -114.023558 51.047291, -114.023345 51.047317, -114.023114 51.047344, -114.022935 51.047361, -114.022807 51.047372, -114.022615 51.04739, -114.022347 51.047415, -114.022094 51.047439, -114.021864 51.047465, -114.021653 51.047489, -114.021172 51.047546, -114.020935 51.04757, -114.020647 51.047599, -114.020382 51.047623, -114.020226 51.047637))",2016,1404.00293659,104000
BONA11,"MULTILINESTRING ((-114.06872 50.972253, -114.068589 50.973187, -114.06857 50.974119, -114.068576 50.974946, -114.068557 50.97591, -114.068556 50.976453, -114.068555 50.977053, -114.068554 50.977764, -114.068549 50.97811, -114.068546 50.978132, -114.068542 50.978156, -114.068532 50.978183, -114.068517 50.978209, -114.068502 50.978239, -114.068365 50.978475, -114.067993 50.979119, -114.067979 50.979162, -114.067968 50.979203, -114.06796 50.979244, -114.067956 50.979296, -114.067954 50.979359, -114.067956 50.979568))",2016,821.141403371,13000
FALSHDR1,"MULTILINESTRING ((-113.940979 51.106525, -113.941569 51.106314, -113.942098 51.106098, -113.943598 51.10555, -113.943866 51.105491, -113.94407 51.105447, -113.944412 51.105403, -113.944996 51.105327, -113.945631 51.105325, -113.947111 51.105317, -113.947425 51.105328, -113.94766 51.10537, -113.9478 51.105398, -113.947929 51.105437, -113.948071 51.105488, -113.948235 51.105572, -113.948394 51.105663, -113.948581 51.105786, -113.949111 51.106155, -113.949199 51.106177, -113.949303 51.106223, -113.949423 51.106305, -113.949543 51.106388, -113.949663 51.106466, -113.949798 51.10656))",2016,704.093973479,6000
APPLEWOODDRSE1,"MULTILINESTRING ((-113.934837 51.042548, -113.934165 51.042664, -113.933195 51.042604, -113.931738 51.042269, -113.930526 51.041953, -113.929612 51.041927, -113.927383 51.042152, -113.926198 51.042559, -113.925722 51.043027, -113.925598 51.043677, -113.925809 51.044666, -113.925871 51.045416, -113.925635 51.046538, -113.925579 51.047774, -113.925662 51.048919, -113.926278 51.049353, -113.926801 51.049442, -113.927994 51.04918, -113.928823 51.048543, -113.933771 51.045591, -113.935038 51.045528))",2016,2204.92723323,7000
9AVS11,"MULTILINESTRING ((-114.068035 51.04475, -114.066939 51.044719, -114.06557 51.044681))",2016,173.033799396,22000
BOW6,"MULTILINESTRING ((-114.112722 51.042971, -114.113235 51.042793, -114.113734 51.042631, -114.114203 51.042503, -114.114923 51.042309, -114.115271 51.042219, -114.116064 51.042012, -114.116522 51.041909, -114.116846 51.041841, -114.117084 51.041798, -114.117332 51.041762, -114.117647 51.041723, -114.118248 51.041655, -114.118486 51.041633, -114.118691 51.041618, -114.119143 51.041602, -114.120796 51.041605, -114.121437 51.041614, -114.121934 51.041614, -114.122535 51.041606, -114.123649 51.041602, -114.123852 51.041618, -114.125546 51.041618, -114.12747 51.041616, -114.129535 51.041613, -114.132171 51.041611, -114.133528 51.041608, -114.13397 51.041592, -114.13473 51.041589, -114.134764 51.041589, -114.135064 51.041578, -114.135333 51.041579))",2016,1615.00155561,47000
EDGEBV1,"MULTILINESTRING ((-114.150607 51.125296, -114.150576 51.125326, -114.150511 51.125395, -114.150443 51.125465, -114.150387 51.125521, -114.150324 51.125589, -114.150262 51.125652, -114.150193 51.125724, -114.150126 51.125789, -114.150072 51.125839, -114.150005 51.125898, -114.149939 51.125955, -114.149893 51.12599, -114.149857 51.12602, -114.149782 51.126077, -114.149644 51.126172, -114.149528 51.126246, -114.149431 51.126302, -114.149328 51.126361, -114.14924 51.126407, -114.149165 51.126445, -114.1491 51.126476, -114.149025 51.126509, -114.148959 51.126538, -114.148879 51.126572, -114.1488 51.126603, -114.148704 51.126639, -114.148589 51.12668, -114.148414 51.126737, -114.148259 51.126781, -114.148094 51.126821, -114.147941 51.126854, -114.147784 51.126886, -114.147625 51.126912, -114.14752 51.12693, -114.147367 51.12695, -114.1472 51.12697, -114.14695 51.126993, -114.146747 51.127009, -114.146502 51.12703, -114.146115 51.12706, -114.145853 51.127083, -114.145607 51.127102, -114.145486 51.127113, -114.145323 51.127126, -114.145165 51.12714, -114.145063 51.127147, -114.144981 51.127154, -114.144906 51.12716, -114.144855 51.127163, -114.144834 51.127166, -114.14461 51.127186, -114.144306 51.127214, -114.143963 51.127244, -114.143729 51.127262, -114.143416 51.127289, -114.143223 51.127306, -114.143072 51.127319, -114.143027 51.127322, -114.142796 51.127343, -114.142538 51.127363, -114.142138 51.127398, -114.141794 51.127426, -114.141445 51.127455, -114.141208 51.127476, -114.141083 51.127485, -114.140743 51.127514, -114.140398 51.127543, -114.140032 51.127579, -114.139847 51.127602, -114.139694 51.127615, -114.139444 51.127636, -114.139209 51.127657, -114.139037 51.127673, -114.138906 51.127685, -114.138758 51.127694, -114.138675 51.127693, -114.13857 51.127696, -114.1385 51.127699))",2016,929.60865613,7000
DEERFOOT15,"MULTILINESTRING ((-114.004227 50.948978, -114.004517 50.949061, -114.004899 50.949164, -114.005242 50.949255, -114.005613 50.949354, -114.005921 50.949435, -114.006079 50.949477, -114.00619 50.949505, -114.00649 50.949584, -114.006835 50.949677, -114.00709 50.949745, -114.007353 50.94981, -114.007603 50.949877, -114.008 50.949979, -114.008282 50.95005, -114.008435 50.95009, -114.009148 50.950278, -114.009568 50.950388, -114.010185 50.950551, -114.010717 50.950692, -114.011202 50.950823, -114.012083 50.951057, -114.01266 50.951207, -114.013277 50.951364, -114.013945 50.951517, -114.014613 50.951664, -114.015149 50.951768, -114.015812 50.951889, -114.016394 50.951989, -114.016976 50.952081, -114.017548 50.952161, -114.018135 50.952238, -114.018899 50.952331, -114.019256 50.952368, -114.019688 50.952426, -114.020133 50.952481, -114.021182 50.952604, -114.02119 50.952604, -114.021889 50.952697, -114.02242 50.952774, -114.022946 50.95287, -114.023427 50.952966, -114.023867 50.953074, -114.024474 50.95325, -114.024484 50.953254, -114.02478 50.953358))",2016,1529.99112362,143000
5AVS12,"MULTILINESTRING ((-114.060367 51.048319, -114.057908 51.04825))",2016,172.570273897,21000
EDMON5,"MULTILINESTRING ((-114.054356 51.059736, -114.054633 51.06018, -114.055004 51.060615, -114.055212 51.060936, -114.055262 51.061076, -114.05542 51.061519, -114.055587 51.061986, -114.055741 51.062417, -114.055864 51.062864, -114.056057 51.063307, -114.056219 51.063759, -114.056268 51.063897, -114.05626 51.064206, -114.056249 51.064646, -114.056232 51.065095, -114.0562 51.065538, -114.056205 51.065989, -114.056201 51.06643, -114.056159 51.066981))",2016,827.545907977,19000
32AVNW3,"MULTILINESTRING ((-114.130588 51.081433, -114.130471 51.08143, -114.1303 51.081426, -114.130127 51.081432, -114.130003 51.081434, -114.129869 51.081438, -114.129665 51.081448, -114.129474 51.081461, -114.129324 51.081477, -114.129175 51.081495, -114.129056 51.081511, -114.128934 51.081529, -114.128807 51.08155, -114.128702 51.08157, -114.128624 51.081585, -114.128372 51.08164, -114.128224 51.081682, -114.128016 51.081739, -114.127814 51.081802, -114.127574 51.081884, -114.12743 51.081933, -114.127379 51.081953, -114.127238 51.08202, -114.127181 51.082047, -114.127126 51.082073, -114.127069 51.082101, -114.127027 51.082122, -114.126946 51.082164, -114.126868 51.082205, -114.126825 51.082227, -114.126788 51.082247, -114.126674 51.082315, -114.12656 51.082386, -114.126452 51.082455, -114.126336 51.082534, -114.126272 51.082578, -114.12623 51.082607, -114.126204 51.082625, -114.126167 51.082654, -114.126137 51.082683, -114.126117 51.082703, -114.126102 51.082717, -114.126094 51.082726, -114.125642 51.083027, -114.125226 51.083308, -114.125102 51.083387))",2016,462.323717979,22000
146AVSE1,"MULTILINESTRING ((-114.024239 50.916526, -114.023729 50.916709, -114.023217 50.916891, -114.022493 50.917151, -114.021916 50.917356, -114.020831 50.917745, -114.020235 50.917962, -114.019964 50.918065, -114.019623 50.918191, -114.019332 50.9183))",2016,397.514554194,3000
