YEAR,SECNAME,Shape_Leng,VOLUME,multilinestring
2018,32AVNE5,689.6775374,30000,"MULTILINESTRING ((-114.0117158397973 51.08143811645743, -114.0115498931464 51.081432254619955, -114.01113826855469 51.081426471047976, -114.01081792193379 51.08142275872642, -114.01003871774134 51.081424495814915, -114.0087513718432 51.08142379738694, -114.00719864445144 51.08142465124546, -114.00594771052963 51.081424159722346, -114.00508401771934 51.08142440004186, -114.00257088381086 51.08142502529303, -114.00187325171171 51.08142519047803))"
2018,32AVNE6,927.8531605,24000,"MULTILINESTRING ((-114.00187325171171 51.08142519047803, -114.00153849277261 51.08142526548196, -114.00106276310777 51.081425961181544, -113.99991062076838 51.08142594979635, -113.99958835539543 51.08143174205322, -113.99871978140145 51.08143264552378, -113.99820063395433 51.08142479069896, -113.99709008574006 51.081423871162514, -113.9964269172006 51.08142705579714, -113.99629135962023 51.08142918122994, -113.99605331243005 51.081433445330525, -113.9953700335515 51.08143247275598, -113.99481910290977 51.08142669534804, -113.99373350492267 51.08142531262694, -113.9935411165845 51.08142680702842, -113.99326708700453 51.08142981929129, -113.99296514501678 51.08143812954876, -113.99233271554418 51.08142834946927, -113.99181851638919 51.08142562760221, -113.99068409077424 51.08142773709139, -113.99019119683248 51.08142496391545, -113.98982832066295 51.08143215251639, -113.98952245820865 51.081437546280185, -113.98953305632364 51.08143845159091, -113.9893200635153 51.08143961806629, -113.98895591099745 51.08144160870888, -113.98878669914149 51.08144083117623, -113.9886537739094 51.08143887298551))"
2018,32AVNE7,501.9270396,20000,"MULTILINESTRING ((-113.9886537739094 51.08143887298551, -113.98861220153653 51.08143777040512, -113.98843874878763 51.08142846434874, -113.98792099135898 51.081427715302084, -113.98764553636062 51.08142803801471, -113.98738890741244 51.081428422341425, -113.98714804401908 51.081431027390025, -113.9867755111242 51.081442632869184, -113.98652594888894 51.08144525093431, -113.98640041173881 51.08144523190396, -113.98595271235442 51.08144367679396, -113.98548361615089 51.08143428371081, -113.98514311452803 51.08142857204664, -113.9846332605843 51.08142887022579, -113.98394984324452 51.08142883863173, -113.98371064145988 51.081429863633325, -113.98348482447838 51.08143315633445, -113.98322058741633 51.08144059182723, -113.9828778249392 51.081443738859804, -113.98260718543793 51.08144329886982, -113.9821576308323 51.081445498322324, -113.98191744142733 51.0814425496632, -113.98149251150662 51.08143412906157))"
2018,32AVNE8,584.9055535,20000,"MULTILINESTRING ((-113.98149251150662 51.08143412906157, -113.98120961984722 51.08142965831909, -113.98100575395326 51.081430334660986, -113.97999476149973 51.08143166371762, -113.97912871550152 51.08143388828906, -113.97876642950156 51.08143243684379, -113.97838273578193 51.08143379498724, -113.97673895990224 51.08143452229638, -113.97511629450734 51.08143611827023, -113.97434296439681 51.08143801514564, -113.97314491717246 51.081438692701376))"
2018,32AVNE9,1038.457383,19000,"MULTILINESTRING ((-113.97314491717246 51.081438692701376, -113.97251499940988 51.081438583167724, -113.97149416123523 51.08144076143837, -113.97097796737923 51.08144121696981, -113.97059739972448 51.08144127829931, -113.97009379825718 51.08144127192275, -113.96991514722659 51.08144276691769, -113.96924840493983 51.081442792116086, -113.96844923575688 51.081443833237415, -113.96800841297002 51.081444655560574, -113.96740728824938 51.081445206001646, -113.96673725133456 51.08144611133233, -113.9658042726937 51.08144739018917, -113.96552894630564 51.081452878439045, -113.96516897567041 51.08146067457357, -113.9648338941902 51.08146407574316, -113.96448662073112 51.081464867940284, -113.96413250311096 51.08146480298707, -113.96380356282556 51.08145710892762, -113.96367375285179 51.08145499294952, -113.9633563935865 51.08145009522122, -113.96280610515062 51.0814508177205, -113.9617739864874 51.081452051711196, -113.96065187504858 51.08145297574741, -113.96045192478793 51.08145385129785, -113.95996024723054 51.08146226009461, -113.95936959842513 51.081462053621586, -113.95916801836313 51.08145955528099, -113.95849019432953 51.081463628032196, -113.9583251991373 51.08146408534139))"
2018,3AVS2_B,136.6727944,6000,"MULTILINESTRING ((-114.07154701058239 51.0505355928973, -114.07349427758112 51.05059146947716))"
2018,32AVNW1,775.9991564,15000,"MULTILINESTRING ((-114.15230481140473 51.0814141610475, -114.1521268964524 51.081410283503956, -114.15116717331557 51.08140723399699, -114.151108529187 51.08140741049379, -114.15101302636347 51.081408006749704, -114.15088293142439 51.08140864667732, -114.15069474281425 51.08140889119481, -114.15057216913277 51.08140952108178, -114.15041049057933 51.08141020205539, -114.15022173666894 51.08140996738866, -114.14990658841914 51.0814099026417, -114.1497952922367 51.08141004349712, -114.1496215780077 51.081409789489555, -114.14945012168903 51.08141000699282, -114.14926513146865 51.0814107152809, -114.14909890153352 51.081410937282826, -114.14906280364033 51.081410508658095, -114.14892894802972 51.08141115120623, -114.14877779778728 51.0814118165099, -114.14856197311343 51.08141208736593, -114.14837610220103 51.081412319812195, -114.14830466158148 51.08141240865985, -114.1481174148647 51.08141264423796, -114.14789632529686 51.08141292143421, -114.14773690155005 51.08141312030386, -114.14756241814433 51.08141333886384, -114.1475082750102 51.0814134062902, -114.14734659337685 51.08141313461904, -114.14715408033217 51.08141337439249, -114.14692753157632 51.081413596397006, -114.14680495489935 51.081413749480724, -114.1465470182365 51.08141406948916, -114.14634172330798 51.08141432394608, -114.14621601384327 51.081414445273936, -114.14612502220241 51.08141455813863, -114.14586332489344 51.08141488133888, -114.14559260491258 51.081415215189786, -114.14541496942124 51.08141562325352, -114.14528178962844 51.08141561532607, -114.1451110853818 51.08141582553132, -114.14494099478921 51.08141602393894, -114.1446586484471 51.081419874218525, -114.14423254821898 51.08141546623319, -114.14382600580342 51.081415961679085, -114.14353673665943 51.08141631358735, -114.14326310375657 51.08141664562035, -114.14299728897213 51.08141696745066, -114.14284875979925 51.081422077169385, -114.14268069285353 51.081429672819176, -114.1424109764953 51.08143246394766, -114.14202788970857 51.08143292546593, -114.14171516462869 51.08143330135976, -114.14142198628946 51.08143365367295, -114.14123097898482 51.08142878921674))"
2018,32AVNW1B,483.4307561,10000,"MULTILINESTRING ((-114.15779241727927 51.08174055433641, -114.15779545489875 51.08168952839183, -114.15780356923621 51.08166540441278, -114.15781258825653 51.0816395576876, -114.15782887496377 51.08160795854103, -114.15784791726598 51.08158382070446, -114.15787697112377 51.081557946023274, -114.1579051437203 51.08154068464161, -114.15793423270947 51.081525145337494, -114.15796515306857 51.08151304660032, -114.15799699463808 51.081503244373046, -114.1580370291485 51.08149285752062, -114.15807615753536 51.08148419340406, -114.15811073905348 51.081477257846934, -114.15814078740853 51.08147606922326, -114.15817629120282 51.08147257724588, -114.15820724618266 51.081470239395955, -114.15824186954342 51.08146804759935, -114.15835506084264 51.08146655937025, -114.15849464771401 51.08146413268645, -114.15873819319565 51.08146017762303, -114.15897556635986 51.08146048346469, -114.15921145326547 51.08146021191283, -114.1594473401673 51.081459939885036, -114.15968322706529 51.08145966738126, -114.15991911395943 51.0814593944016, -114.16025216801111 51.08145900577758, -114.16058522348533 51.081458617101795, -114.16091827752155 51.081458226580175, -114.16125133154999 51.08145783510979, -114.16184559071816 51.0814571335256, -114.1621459548129 51.08145672092932, -114.16244631890369 51.08145630846029, -114.16274668298423 51.081455894320634, -114.16304704705763 51.081455479409314, -114.16339296656771 51.08145490927217, -114.1637388860637 51.081454337212584, -114.16408480555198 51.08145376502839, -114.16443072502621 51.08145319092178))"
2018,32AVNW2,746.7283449,15000,"MULTILINESTRING ((-114.14123097898482 51.08142878921674, -114.14085580649417 51.08142142440093, -114.14062043680973 51.081418547865376, -114.14034751410598 51.08141729453098, -114.14012717656796 51.08141755613227, -114.13995442094536 51.08142091844321, -114.13986018724529 51.08142026439203, -114.13963152224238 51.081421544562225, -114.13937709073639 51.08141903169401, -114.13910257024669 51.08141513439172, -114.13888385120538 51.08141398483885, -114.13868296666556 51.08140577929653, -114.13852003089663 51.08140034222288, -114.13833032938977 51.08140056503436, -114.13817410537217 51.08140074797688, -114.13802457628054 51.08140092280686, -114.13794660508437 51.081399173745915, -114.13788491085384 51.08139641477425, -114.13785740420545 51.08140252064116, -114.13780375122565 51.08140952392854, -114.13776798943685 51.081416507008775, -114.13774046987832 51.081418274442974, -114.13769505768452 51.08142006294545, -114.13764689272232 51.0814209862681, -114.13760286988514 51.081421569380616, -114.13751478152497 51.081423743349475, -114.13746798465012 51.081422062476335, -114.13743899289499 51.08142213252077, -114.13737852604325 51.08142129922673, -114.13730695350984 51.08141877989516, -114.1372312586949 51.081418000367215, -114.13717069548778 51.08141546802896, -114.13714041403011 51.08141376764626, -114.13710324298893 51.081409471923564, -114.13705231216814 51.08140606072334, -114.13701436513851 51.0814014134865, -114.13680849899887 51.08140590219418, -114.13658296490985 51.081404160295634, -114.13627802970785 51.081406515446005, -114.13610333678083 51.08141072295035, -114.13584605984764 51.081417027284786, -114.13567137855175 51.081425238134315, -114.13549669576632 51.08143344872455, -114.13521399588444 51.08143577622639, -114.13492176664327 51.08143811314342, -114.13468353345971 51.08143838513634, -114.13449294548406 51.08143860274239, -114.13432770453672 51.08143639247059, -114.1340081180339 51.08143499275567, -114.13370232019568 51.081421404370346, -114.1334481421031 51.08142401411445, -114.13315712020047 51.08142434324042, -114.13284031045487 51.08142470004713, -114.13249403072325 51.08142508849795, -114.13222512345621 51.08143003520804, -114.13205567964786 51.08143486989359, -114.13189360437092 51.08143969602105, -114.13168730874406 51.081439925873866, -114.13144417741374 51.08144019678295, -114.13122312636392 51.081433475402406, -114.1310831224626 51.08142666365978, -114.13099838667524 51.08142443480345, -114.13097937508923 51.081423433977434, -114.13089887835815 51.08143546782281, -114.13082853747662 51.08143940313122, -114.13075664774495 51.0814356251852, -114.13065570722227 51.081434773442936, -114.13058840992164 51.08143291944666))"
2018,32AVNW3,462.323718,16000,"MULTILINESTRING ((-114.13058840992164 51.08143291944666, -114.13047087083551 51.081429918671795, -114.13029988432068 51.08142621143811, -114.13012686390368 51.081431596583755, -114.13000327393273 51.08143433029833, -114.12986938614445 51.08143837343178, -114.12966547791537 51.08144768832948, -114.12947393707076 51.08146088530362, -114.12932360343025 51.08147663350806, -114.12917533635589 51.08149497725362, -114.12905590258461 51.081510691867415, -114.12893441509141 51.08152900664187, -114.1288067549761 51.081549924310615, -114.12870175066061 51.081569518791596, -114.1286235138569 51.08158518850363, -114.12837217941305 51.08164003480429, -114.12822397605653 51.08168175313901, -114.1280160744435 51.08173912117918, -114.12781436782444 51.08180167631369, -114.1275735732621 51.08188375259751, -114.12742950872021 51.08193325766131, -114.12737935007245 51.08195268238522, -114.12723816685802 51.08202047537514, -114.12718055757179 51.082046511041824, -114.12712647533195 51.08207271904259, -114.12706946626855 51.08210117492236, -114.12702692262724 51.08212154412364, -114.12694603639565 51.08216364434927, -114.12686786760757 51.08220528579305, -114.1268246677787 51.08222740951888, -114.12678802788776 51.08224710249711, -114.12667391195411 51.08231452383697, -114.12656030402792 51.082385697705746, -114.12645216206798 51.082454796127095, -114.12633638664971 51.08253425071613, -114.1262719464885 51.08257846864688, -114.1262304432068 51.082607485402875, -114.12620422779305 51.08262475950493, -114.12616710360398 51.08265446191837, -114.12613654085321 51.0826827773252, -114.12611689810417 51.08270280324847, -114.12610161764194 51.08271730659835, -114.12609385151671 51.08272602507448, -114.12564214259537 51.083026793616185, -114.12522620492068 51.083308088200155, -114.1251023638326 51.083387421640474))"
2018,32STNE_3,844.8405441,5000,"MULTILINESTRING ((-113.98863926675116 51.08149034915992, -113.98866103864482 51.08636491935853, -113.98868392693876 51.08668314235449, -113.98863790260593 51.08705921705189, -113.98850002672556 51.087362959937735, -113.98820139623948 51.08760882813927, -113.98767307373139 51.087926994341075, -113.98746628444978 51.08824519394805, -113.98742028650065 51.088476621656426, -113.98742018840542 51.088838236320484))"
2018,32STNE1,568.8276292,13000,"MULTILINESTRING ((-113.98868621258215 51.0706947412912, -113.98868732936819 51.071714955489476, -113.98868743093833 51.071807530441106, -113.98868845909276 51.07275252140912, -113.98869045511562 51.07436342883213, -113.98869224342842 51.075808323277755))"
2018,32STNE2,632.6969412,14000,"MULTILINESTRING ((-113.98869224342842 51.075808323277755, -113.98866250590333 51.07617582230532, -113.98865924540208 51.07623897542091, -113.98865158841645 51.07634209624511, -113.9886493393967 51.076499638442144, -113.98863501675454 51.08149542881291))"
2018,33AVSW0,850.685384,34000,"MULTILINESTRING ((-114.12955290433749 51.025197359903025, -114.12906287281379 51.02504138576645, -114.12882111221501 51.02496737276023, -114.12863925029076 51.02491303935941, -114.12840373272587 51.024845600924735, -114.12820848760975 51.02479880419537, -114.12801177284422 51.02475858926013, -114.12784040820596 51.024729629323154, -114.12769885597025 51.02470909952976, -114.12749575886066 51.02468706891087, -114.12725442875475 51.02467134724527, -114.12705333255256 51.02466310488274, -114.12676288649855 51.02466059930961, -114.12546950606917 51.02466300017606, -114.12391153348278 51.02466469758622, -114.12245472836273 51.024667198700776, -114.12226034119348 51.02466275002522, -114.12208159570324 51.0246572949135, -114.12189091382577 51.02464433113891, -114.12163764101828 51.02461732817154, -114.12143092998731 51.02459224414226, -114.12127000940903 51.024567964468424, -114.12109034528574 51.024528152595835, -114.12097641667597 51.02449910778297, -114.12088413029468 51.024472652001414, -114.1207886041946 51.02444517735887, -114.12068660815264 51.02441770932008, -114.12053279132581 51.02437191237367, -114.1203903092308 51.02432916726124, -114.1202543094281 51.02429050025543, -114.12011992629041 51.02425183142947, -114.11999201625336 51.02421315580246, -114.11988001823303 51.02417989083667, -114.11978112489228 51.024152361289325, -114.11967914586393 51.02413101977932, -114.11955612019773 51.02410459352553, -114.11946222661946 51.02408222231616, -114.1193553864531 51.02405782267845, -114.11921131331215 51.02402529012967, -114.11909637889428 51.02399885513726, -114.11894746823397 51.02397245461963, -114.11881637644312 51.02395420569875, -114.11866910622103 51.02393597306068, -114.1185461128986 51.02392180056363, -114.1185135409554 51.02391861796035, -114.11838948429404 51.02391057560146, -114.11815449972006 51.02389915998611, -114.11801351757435 51.0238961245607, -114.1179077830734 51.023894112401855, -114.11780468225109 51.02389414715983))"
