year,segment_name,the_geom,length_m,volume
2017,16AV/TCH6,"MULTILINESTRING ((-114.1063465736 51.067041914, -114.1068523349 51.0670519681, -114.1078253377 51.067063048, -114.1088417247 51.0670621286, -114.1104766076 51.0670595009, -114.110784971 51.0670732789, -114.111209145 51.0670750417, -114.1114890196 51.0670574457, -114.1122770018 51.0670562708, -114.1125352072 51.067054915, -114.1142824565 51.0670512422, -114.1153847736 51.0670492909, -114.1165053324 51.0670476509, -114.1175152107 51.0670458508, -114.1176237964 51.0670458962, -114.118324384 51.0670469098, -114.1183333092 51.0670489324, -114.1185995937 51.0670501728, -114.1187975915 51.0670588266, -114.1189211746 51.0670675567, -114.1191422071 51.0670855026, -114.1193103854 51.0671022029, -114.1195028044 51.0671250308, -114.1196741619 51.067147879, -114.1198300774 51.0671716292, -114.1199930217 51.0671989139, -114.1201166467 51.0672235815, -114.1201967178 51.0672385533, -114.1205224332 51.0672885729, -114.1207058183 51.0673263535, -114.1209655048 51.0673809294, -114.1211863766 51.0674287947, -114.1216340391 51.0675303161, -114.1219031646 51.0675930608))",1099.25173098,50000
2017,24STSW5,"MULTILINESTRING ((-114.1180657715 50.9504816209, -114.118065331 50.9503622025, -114.118059541 50.9501283203, -114.1180580282 50.9495384093, -114.1180601647 50.9488907866, -114.1180568599 50.9483215486, -114.1180477286 50.9469672169, -114.1180621894 50.9466557782, -114.1180637099 50.9463655938, -114.1180715342 50.9463089829, -114.1180707215 50.9458775095, -114.1180594585 50.9455405222, -114.1180621887 50.9451026381, -114.1180601753 50.9443211884, -114.1180670032 50.9439410169, -114.1180669531 50.9434094113, -114.1180616099 50.9433571701, -114.1180590231 50.942854385, -114.1180580775 50.9425298517, -114.1180633923 50.9415494919, -114.1180631097 50.9414025406, -114.1180646633 50.9412906337))",1022.4400812,12000
2017,BRISEBOIS1,"MULTILINESTRING ((-114.1288529419 51.0930934325, -114.1285213831 51.0934476414, -114.1262076099 51.0955583397, -114.1260984863 51.0956275807, -114.1260122009 51.095706558, -114.1258889173 51.0958194031, -114.1258319367 51.0958758656, -114.1257786687 51.0959358534, -114.125725579 51.0960063345, -114.1257002542 51.0960453454, -114.1256623972 51.0961137147, -114.1256490636 51.0961418595, -114.1256166998 51.0962265049, -114.1255953254 51.0963114819, -114.1255866075 51.0963723558, -114.125583263 51.0964373735, -114.1255868642 51.0965108421, -114.1255957801 51.0965715432, -114.1256047426 51.0966119664, -114.1256246917 51.0966779785, -114.1256497604 51.0967403011, -114.1256738061 51.0967891197, -114.1257141221 51.0968571065, -114.1257598727 51.0969211769, -114.125800784 51.0969706479, -114.125854751 51.0970278621, -114.1259156372 51.0970842138, -114.1259757905 51.0971334896, -114.1260706386 51.0972066657, -114.1267646382 51.0977423614, -114.1269424551 51.0978791825, -114.1272249235 51.0980970958, -114.1282512633 51.0988887812, -114.1284916408 51.0990745051, -114.1285541853 51.0991228268, -114.1286259871 51.0991777016, -114.1286792798 51.0992197136, -114.1287231518 51.0992558568, -114.128786024 51.0993104321, -114.1288439059 51.0993637722, -114.1288999403 51.0994186346, -114.1289468057 51.0994672466, -114.1290081323 51.0995356981, -114.1290702945 51.0996098741, -114.1291220452 51.0996776727, -114.129170206 51.0997462743, -114.1292176771 51.0998204117, -114.1292537302 51.0998826845, -114.1292901453 51.0999507706, -114.1293248654 51.1000238783, -114.1293494083 51.1000815665, -114.1293763411 51.100152999, -114.1293994502 51.1002146164, -114.1294138382 51.1002751053, -114.1294255469 51.1003224966, -114.1294376912 51.100380159, -114.1294489413 51.1004473514, -114.1294576178 51.1005199251, -114.1294625655 51.1005896182, -114.1294641565 51.1006475215, -114.1294633639 51.1007088246, -114.1294600409 51.1007699498, -114.1294543954 51.1008292401, -114.1294472599 51.1008826213, -114.1294393302 51.1009297521, -114.1294311044 51.1009772265, -114.1293923493 51.1011125826, -114.1293578468 51.1011991084, -114.1293045018 51.1013277652, -114.1292409264 51.10145592, -114.1291718656 51.1015648664, -114.1291071691 51.1016557477, -114.1290278151 51.1017556546, -114.1289409651 51.1018454023, -114.1288640483 51.1019260002, -114.1287811401 51.1020034916, -114.1286935541 51.1020805079, -114.128591411 51.1021590001, -114.1284885448 51.1022353598, -114.1283723391 51.1023126447, -114.1282696665 51.102380783, -114.1281402322 51.1024661908, -114.1280140233 51.1025522098, -114.1279647342 51.1025889362, -114.1278436013 51.1026674593, -114.1277149472 51.1027541774, -114.1275820483 51.1028426853, -114.1274194569 51.1029499689, -114.1273105945 51.1030232758, -114.1272498032 51.1030652921, -114.1272218523 51.1030895263))",1319.12173107,5000
2017,BOWBOT3,"MULTILINESTRING ((-114.0187530435 50.9182419582, -114.0184449649 50.917903265, -114.0180662569 50.9174939255, -114.0178508654 50.9172683176, -114.0176603679 50.9170650986, -114.0175111783 50.9168880078, -114.017354006 50.9167071359))",197.066894549,5000
2017,32AVNW2,"MULTILINESTRING ((-114.141230979 51.0814287897, -114.1408558065 51.0814214249, -114.1406204368 51.0814185484, -114.1403475141 51.081417295, -114.1401271766 51.0814175566, -114.1399544209 51.0814209189, -114.1398601872 51.0814202649, -114.1396315222 51.0814215451, -114.1393770907 51.0814190322, -114.1391025702 51.0814151349, -114.1388838512 51.0814139853, -114.1386829667 51.0814057798, -114.1385200309 51.0814003427, -114.1383303294 51.0814005655, -114.1381741054 51.0814007485, -114.1380245763 51.0814009233, -114.1379466051 51.0813991742, -114.1378849109 51.0813964153, -114.1378574042 51.0814025211, -114.1378037512 51.0814095244, -114.1377679894 51.0814165075, -114.1377404699 51.0814182749, -114.1376950577 51.0814200634, -114.1376468927 51.0814209868, -114.1376028699 51.0814215699, -114.1375147815 51.0814237438, -114.1374679847 51.081422063, -114.1374389929 51.081422133, -114.137378526 51.0814212997, -114.1373069535 51.0814187804, -114.1372312587 51.0814180009, -114.1371706955 51.0814154685, -114.137140414 51.0814137681, -114.137103243 51.0814094724, -114.1370523122 51.0814060612, -114.1370143651 51.081401414, -114.136808499 51.0814059027, -114.1365829649 51.0814041608, -114.1362780297 51.0814065159, -114.1361033368 51.0814107234, -114.1358460598 51.0814170278, -114.1356713786 51.0814252386, -114.1354966958 51.0814334492, -114.1352139959 51.0814357767, -114.1349217666 51.0814381136, -114.1346835335 51.0814383856, -114.1344929455 51.0814386032, -114.1343277045 51.081436393, -114.134008118 51.0814349932, -114.1337023202 51.0814214049, -114.1334481421 51.0814240146, -114.1331571202 51.0814243437, -114.1328403105 51.0814247005, -114.1324940307 51.081425089, -114.1322251235 51.0814300357, -114.1320556796 51.0814348704, -114.1318936044 51.0814396965, -114.1316873087 51.0814399264, -114.1314441774 51.0814401973, -114.1312231264 51.0814334759, -114.1310831225 51.0814266641, -114.1309983867 51.0814244353, -114.1309793751 51.0814234345, -114.1308988784 51.0814354683, -114.1308285375 51.0814394036, -114.1307566477 51.0814356257, -114.1306557072 51.0814347739, -114.1305884099 51.0814329199))",746.728344873,15000
2017,11AVS14,"MULTILINESTRING ((-114.0534143583 51.0421114762, -114.0558703403 51.0421812328, -114.0583382114 51.0422512752))",345.645096664,10000
2017,MAGONBV1,"MULTILINESTRING ((-113.9370790116 50.8998404161, -113.9370694425 50.8999280127, -113.9370436139 50.9000411087, -113.9370074548 50.900149428, -113.9369143339 50.9003454694, -113.9367854596 50.9005485026, -113.9366434343 50.9007154959, -113.9365032954 50.9008599549, -113.9363686898 50.9009827456, -113.9360402068 50.9013540149, -113.9359837847 50.9014037506, -113.935917443 50.9014588882, -113.9358501326 50.9015123046, -113.9357863279 50.9015605618, -113.9357507301 50.9015865933, -113.9357017121 50.9016214645, -113.9356715622 50.9016422146, -113.9356270205 50.9016722966, -113.9355857855 50.9016993075, -113.9355346337 50.9017318427, -113.9354815368 50.9017644999, -113.935435638 50.9017918768, -113.9353981019 50.9018138518, -113.9353543434 50.9018386498, -113.9353136986 50.901861237, -113.9352681919 50.9018856653, -113.9352351318 50.9019030965, -113.9352009055 50.9019207724, -113.9351633735 50.9019396755, -113.9351139811 50.9019641016, -113.9350630334 50.9019884037, -113.9349990569 50.9020181051, -113.9349426673 50.9020431412, -113.9348926943 50.9020647405, -113.9348436949 50.90208548, -113.9347822525 50.902110391, -113.9347344214 50.9021292881, -113.9346731745 50.9021526008, -113.9346018201 50.9021783665, -113.9345477703 50.9021972601, -113.9345020805 50.9022128401, -113.9344054551 50.9022446121, -113.934344992 50.9022633788, -113.9342837512 50.9022821451, -113.9341904348 50.9023092494, -113.9341385295 50.9023234746, -113.9340634911 50.9023430932, -113.9339777604 50.9023643033, -113.9338957265 50.902383303, -113.9338162213 50.9024005843, -113.9337219443 50.9024199465, -113.9336183379 50.9024394255, -113.9335333954 50.9024540002, -113.9334490374 50.9024674694, -113.9333865476 50.902476342, -113.9333049128 50.9024872937, -113.9332156989 50.9024992236, -113.9331539861 50.9025074824, -113.933073324 50.9025182502, -113.9330059035 50.9025271206, -113.9329776999 50.90253081, -113.9329181701 50.9025386052, -113.9328288581 50.9025503505, -113.9327310924 50.9025631966, -113.9326426548 50.9025748811, -113.9325937712 50.9025813041, -113.932542264 50.9025880941, -113.9324783173 50.9025964744, -113.932401055 50.9026066288, -113.9323391502 50.9026147648, -113.9322935702 50.9026205135, -113.9322526571 50.9026255898, -113.932196582 50.9026322539, -113.9321461453 50.9026380006, -113.93210222 50.9026428288, -113.9320400246 50.9026493669, -113.9319719984 50.9026560851, -113.9319037793 50.9026624354, -113.9318561613 50.9026665861, -113.9318215666 50.9026695146, -113.9317762825 50.9026731129, -113.9317339133 50.9026764063, -113.9316619056 50.9026815865, -113.9315865957 50.9026864581, -113.9315342192 50.9026895604, -113.9314694036 50.902693086, -113.9313932211 50.902696728, -113.9313356947 50.9026991511, -113.9312835147 50.9027011486, -113.9312251148 50.9027030183, -113.9311730322 50.9027044628, -113.9310976287 50.9027062002, -113.931042341 50.902707089, -113.9309681047 50.9027079055, -113.9309005739 50.9027082341, -113.9308369307 50.9027081964, -113.9307923317 50.9027079237, -113.9307204307 50.9027072059, -113.9306479475 50.902705995, -113.930593634 50.9027047338, -113.9305459272 50.9027034765, -113.9304807316 50.9027014411, -113.930403231 50.9026984624, -113.9303522387 50.9026962034, -113.9302929714 50.9026934036, -113.9302382716 50.9026909131, -113.9301985327 50.9026892918, -113.9301727571 50.902688247))",643.867284015,13000
2017,RIVERFRONT2_B,"MULTILINESTRING ((-114.0514851684 51.0488618422, -114.0512544548 51.0487530169, -114.0508341339 51.0485564213, -114.0505058388 51.048398209, -114.0504336294 51.0482057593, -114.0505121419 51.0480265457, -114.0505622103 51.0478078687, -114.0505972455 51.0470965827))",232.297598622,7000
2017,CENTRE7B,"MULTILINESTRING ((-114.0625144949 51.0706199785, -114.0625131584 51.0697084007, -114.0625118249 51.068800043, -114.0625104429 51.0683460793, -114.0625111571 51.0683455818, -114.0625104888 51.0678896939, -114.062517661 51.0674362694, -114.062509149 51.0669765291))",405.317291002,22000
2017,9AVS15,"MULTILINESTRING ((-114.0581784363 51.0444709791, -114.055710446 51.0444009181))",173.239763618,13000
2017,9AVS10,"MULTILINESTRING ((-114.0704785532 51.044800046, -114.0680349593 51.0447503118))",171.441662038,34000
2017,MACLEOD18B,"MULTILINESTRING ((-114.071480507 50.9555223944, -114.0714888247 50.95644064))",102.143953347,63000
2017,MEMOR7,"MULTILINESTRING ((-114.0182342266 51.0478780185, -114.0180644379 51.0478886491, -114.0178629443 51.0478996044, -114.0178590162 51.0478984291, -114.0176142233 51.0479105674, -114.017442636 51.0479135723, -114.0172379913 51.0479195619, -114.0170396438 51.0479275362, -114.0168664826 51.0479325272, -114.0166807269 51.0479335472, -114.0166180709 51.0479361775, -114.0165369596 51.0479326138, -114.0164173197 51.047930644, -114.0162740637 51.0479237122, -114.016110343 51.0479147955, -114.0159670874 51.0479088568, -114.0158301291 51.0479009303, -114.0157341009 51.047894984, -114.0156269851 51.0478871117, -114.0154107756 51.0478671904, -114.0152135602 51.0478441099, -114.0150697403 51.0478299014, -114.015016347 51.0478228064, -114.014875478 51.0477997181, -114.0146923485 51.047769525, -114.0145553737 51.0477432705, -114.0144472355 51.0477251211, -114.0141936686 51.0476753841, -114.0139570077 51.0476256455, -114.0137372488 51.0475759044, -114.0134836812 51.0475137241, -114.0132949134 51.0474639786, -114.0130864218 51.0474017932, -114.0128712142 51.0473367494, -114.0126880791 51.0472745605, -114.0124232338 51.047169722, -114.0122147433 51.0470968705, -114.0119865296 51.0470169107, -114.0117273251 51.0469245118, -114.0115160179 51.0468481048, -114.0113638765 51.0467930199, -114.0112173693 51.0467343796, -114.0111460266 51.0467071844, -114.0110561781 51.0466717213, -114.0109133931 51.0466160173, -114.0107308645 51.046544529, -114.0105777759 51.0464860387, -114.0104291052 51.0464312623, -114.0102760178 51.0463746289, -114.010111156 51.0463142826, -114.0099433509 51.0462530068, -114.0097088938 51.0461690499, -114.0094998737 51.0460929195, -114.0093041032 51.0460260732, -114.0090965589 51.0459564416, -114.0089302282 51.0459025934, -114.008778619 51.0458543165, -114.0086328963 51.0458088241, -114.0084410313 51.0457488361, -114.0082437932 51.0456884886, -114.0080745227 51.0456364967, -114.0079096681 51.0455863623, -114.0077551165 51.0455399407, -114.0076506102 51.0455065166, -114.0075919353 51.0454894956))",810.590486967,74000
2017,162AVSW2C,"MULTILINESTRING ((-114.0694586169 50.9034260809, -114.0660967397 50.9041765494))",250.762916958,12000
2017,RICHARD2,"MULTILINESTRING ((-114.1222234335 51.0123347993, -114.1219805703 51.0125281986, -114.1217261157 51.0127338842, -114.121543001 51.0128799197, -114.1213013594 51.0130712397, -114.1209033215 51.0133947038, -114.1204849076 51.0137259295, -114.1203751479 51.0138121918, -114.1202218673 51.0139391577, -114.1199943681 51.0141173793, -114.1198402626 51.0142413556, -114.1197228967 51.0143544595, -114.1196349036 51.0144520564, -114.1195543012 51.0145635745, -114.1194692666 51.0147501392, -114.1194450007 51.0148461228, -114.1194359434 51.0149325095))",353.283898236,8000
2017,14STSW3,"MULTILINESTRING ((-114.0951132091 50.9614871334, -114.0951306596 50.9615553208, -114.0951323243 50.9615834981, -114.0951666748 50.9619066225, -114.0951735367 50.9621235585, -114.0951672435 50.9621849985, -114.0951579534 50.962350113, -114.095145256 50.9624173181, -114.0951485085 50.9635678362, -114.0951508752 50.9638887552, -114.0951380323 50.9649318295, -114.095116801 50.9663981951, -114.0950959296 50.9679180416, -114.0950715481 50.9693287681, -114.0950531655 50.9707027128, -114.0950197121 50.9721974318))",1191.69085162,47000
2017,CENAV1,"MULTILINESTRING ((-114.0083763369 51.052440126, -114.004082546 51.0524480833, -114.0031868984 51.052449723, -114.0027195251 51.052440728, -114.0026028678 51.0524107589, -114.0025563458 51.0524030351, -114.0024755441 51.0523937657, -114.0022233458 51.0523875868, -114.0017810814 51.0523653196, -114.0015354041 51.0523527501))",480.671426101,8000
2017,HERITAGE6,"MULTILINESTRING ((-114.0397382742 50.987207376, -114.0393594289 50.9871785139, -114.0390934942 50.9871636693, -114.0387714225 50.9871507099, -114.0383873122 50.9871489704, -114.037559996 50.9871436387, -114.0364390327 50.9871364405, -114.0354851742 50.9871203214, -114.0344267302 50.9871310141, -114.0337049744 50.9871167276, -114.0326767396 50.9871095527, -114.0320331971 50.9871056442, -114.0306693111 50.9870972739, -114.0293415243 50.9870866491, -114.0290017346 50.9870848677, -114.0273604159 50.9870795551, -114.0270860157 50.9870849167))",888.7244698,21000
2017,BOWBOT2A,"MULTILINESTRING ((-114.0302334858 50.9272473531, -114.0308417282 50.9280393032, -114.0316429863 50.9293453181, -114.03214677 50.9304355947, -114.0324115327 50.9312000702))",467.127978148,13000
2017,60STNE2,"MULTILINESTRING ((-113.9466531572 51.1325823459, -113.9466524886 51.1326777891, -113.946652372 51.1327789607, -113.9466529464 51.1328310296, -113.9466530134 51.1329861056, -113.9466528223 51.1331520256, -113.9466525789 51.1333372201, -113.9466523312 51.133513746, -113.9466519957 51.1338024054, -113.9466508234 51.1340113438, -113.946652273 51.1343218954, -113.946652041 51.1346000765, -113.9466518772 51.1347422936, -113.9466506537 51.1349943397, -113.9466508283 51.1352370804, -113.946651003 51.1354798211, -113.9466505824 51.1358261935, -113.9466492954 51.1361160021, -113.9466489952 51.1364161618, -113.9466488412 51.1365349196, -113.9466469887 51.1398370718))",807.014982945,8000
